timestamp,model_type,processing_time,confidence,predicted_label,class_index
2025-05-25 23:45:22,SVM,0.02410149574279785,0.9983440223379844,3,3
2025-05-25 23:46:30,SVM,0.015930891036987305,0.7141902797616598,2,2
